;case:concept:name;time:timestamp;concept:name;customers;nn1;nn2;products;age;bankaccount;cost;price;producer;weight;EID
23596;991437;2020-01-31 09:42:08;pay order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;1927.99;;2.9410000000000003;16363.0
23597;991437;2020-01-31 11:58:57;send package;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16390.0
23598;991437;2020-01-31 17:30:00;package delivered;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16444.0
23599;991437;2020-02-07 16:39:02;pick item;Anahita Farhang Ghahfarokhi;885868.0;;iPad Pro;58.0;42513.0;308.0;1099.0;B;0.483;16876.0
23600;991437;2020-02-11 15:59:16;create package;Anahita Farhang Ghahfarokhi;;661001.0;;58.0;42513.0;;2547.98;;3.2310000000000003;17087.0
23601;991437;2020-02-12 10:08:51;send package;Anahita Farhang Ghahfarokhi;;661001.0;;58.0;42513.0;;2547.98;;3.2310000000000003;17130.0
23602;991437;2020-02-12 16:04:59;package delivered;Anahita Farhang Ghahfarokhi;;661001.0;;58.0;42513.0;;2547.98;;3.2310000000000003;17186.0
23603;991437;2020-02-17 15:01:36;pick item;Anahita Farhang Ghahfarokhi;885867.0;;iPad;58.0;42513.0;369.0;495.0;C;0.483;17478.0
23604;991437;2020-02-19 15:00:35;create package;Anahita Farhang Ghahfarokhi;;661035.0;;58.0;42513.0;;1423.98;;1.809;17664.0
23605;991437;2020-02-19 15:46:45;send package;Anahita Farhang Ghahfarokhi;;661035.0;;58.0;42513.0;;1423.98;;1.809;17668.0
23606;991437;2020-02-20 13:31:32;package delivered;Anahita Farhang Ghahfarokhi;;661035.0;;58.0;42513.0;;1423.98;;1.809;17732.0
23607;991438;2020-01-22 14:16:25;place order;Kefang Ding;;;;38.0;76896.0;;483.98;;3.255;15732.0
23608;991438;2020-01-22 17:11:46;pick item;Kefang Ding;885873.0;;Echo Plus;38.0;76896.0;122.0;149.99;B;1.28;15756.0
23609;991438;2020-01-24 09:03:14;pick item;Kefang Ding;885872.0;;Echo Studio;38.0;76896.0;340.0;199.99;A;1.48;15858.0
23610;991438;2020-01-24 09:30:20;item out of stock;Kefang Ding;885871.0;;Kindle Paperwhite;38.0;76896.0;271.0;129.0;B;0.495;15861.0
23611;991438;2020-01-24 10:41:27;reorder item;Kefang Ding;885871.0;;Kindle Paperwhite;38.0;76896.0;271.0;129.0;B;0.495;15875.0
23612;991438;2020-01-24 12:34:37;create package;Kefang Ding;;660936.0;;38.0;76896.0;;3638.95;;6.722;15895.0
23613;991438;2020-01-24 13:03:50;confirm order;Kefang Ding;;;;38.0;76896.0;;483.98;;3.255;15900.0
23614;991438;2020-01-24 16:10:43;send package;Kefang Ding;;660936.0;;38.0;76896.0;;3638.95;;6.722;15931.0
23615;991438;2020-01-24 18:27:48;package delivered;Kefang Ding;;660936.0;;38.0;76896.0;;3638.95;;6.722;15940.0
23616;991438;2020-01-27 16:59:45;pick item;Kefang Ding;885871.0;;Kindle Paperwhite;38.0;76896.0;271.0;129.0;B;0.495;16033.0
23617;991438;2020-01-28 13:36:06;pay order;Kefang Ding;;;;38.0;76896.0;;483.98;;3.255;16101.0
23618;991438;2020-01-29 10:58:48;create package;Kefang Ding;;660952.0;;38.0;76896.0;;2944.94;;5.098;16176.0
23619;991438;2020-01-29 15:46:11;send package;Kefang Ding;;660952.0;;38.0;76896.0;;2944.94;;5.098;16216.0
23620;991438;2020-01-30 13:07:03;package delivered;Kefang Ding;;660952.0;;38.0;76896.0;;2944.94;;5.098;16303.0
23621;991439;2020-01-22 15:52:38;place order;Claudia Graf;;;;54.0;29653.0;;2667.97;;4.004;15739.0
23622;991439;2020-01-22 20:15:49;pick item;Claudia Graf;885879.0;;Echo;54.0;29653.0;378.0;99.99;A;0.78;15765.0
23623;991439;2020-01-23 10:59:18;item out of stock;Claudia Graf;885875.0;;iPhone X;54.0;29653.0;302.0;699.0;B;0.172;15786.0
23624;991439;2020-01-23 11:23:50;pick item;Claudia Graf;885874.0;;Echo Show 5;54.0;29653.0;218.0;89.99;A;0.88;15790.0
23625;991439;2020-01-23 11:28:37;pick item;Claudia Graf;885877.0;;Echo Plus;54.0;29653.0;122.0;149.99;B;1.28;15791.0
23626;991439;2020-01-23 11:45:42;item out of stock;Claudia Graf;885876.0;;iPad Air;54.0;29653.0;472.0;476.0;B;0.44;15793.0
23627;991439;2020-01-23 13:34:46;reorder item;Claudia Graf;885875.0;;iPhone X;54.0;29653.0;302.0;699.0;B;0.172;15805.0
23628;991439;2020-01-23 13:50:13;confirm order;Claudia Graf;;;;54.0;29653.0;;2667.97;;4.004;15808.0
23629;991439;2020-01-23 13:54:55;create package;Claudia Graf;;660931.0;;54.0;29653.0;;5648.96;;6.252999999999999;15810.0
23630;991439;2020-01-23 15:01:01;item out of stock;Claudia Graf;885880.0;;iPad mini;54.0;29653.0;131.0;449.0;C;0.28;15823.0
23631;991439;2020-01-23 15:39:15;reorder item;Claudia Graf;885880.0;;iPad mini;54.0;29653.0;131.0;449.0;C;0.28;15824.0
23632;991439;2020-01-23 15:46:45;send package;Claudia Graf;;660931.0;;54.0;29653.0;;5648.96;;6.252999999999999;15825.0
23633;991439;2020-01-23 18:01:44;pick item;Claudia Graf;885878.0;;iPhone X;54.0;29653.0;302.0;699.0;B;0.172;15848.0
23634;991439;2020-01-24 08:51:40;package delivered;Claudia Graf;;660931.0;;54.0;29653.0;;5648.96;;6.252999999999999;15855.0
23635;991439;2020-01-27 17:43:18;pick item;Claudia Graf;885880.0;;iPad mini;54.0;29653.0;131.0;449.0;C;0.28;16042.0
23636;991439;2020-01-28 11:05:38;create package;Claudia Graf;;660948.0;;54.0;29653.0;;4323.95;;4.186;16078.0
23637;991439;2020-01-28 11:05:50;reorder item;Claudia Graf;885876.0;;iPad Air;54.0;29653.0;472.0;476.0;B;0.44;16079.0
23638;991439;2020-01-28 14:46:51;send package;Claudia Graf;;660948.0;;54.0;29653.0;;4323.95;;4.186;16108.0
23639;991439;2020-01-28 19:30:09;pay order;Claudia Graf;;;;54.0;29653.0;;2667.97;;4.004;16142.0
23640;991439;2020-01-28 20:45:48;package delivered;Claudia Graf;;660948.0;;54.0;29653.0;;4323.95;;4.186;16145.0
23641;991439;2020-01-28 21:56:31;pick item;Claudia Graf;885875.0;;iPhone X;54.0;29653.0;302.0;699.0;B;0.172;16147.0
23642;991439;2020-01-30 17:27:57;create package;Claudia Graf;;660962.0;;54.0;29653.0;;8152.94;;6.15;16341.0
23643;991439;2020-01-31 11:31:29;send package;Claudia Graf;;660962.0;;54.0;29653.0;;8152.94;;6.15;16382.0
23644;991439;2020-01-31 16:43:41;package delivered;Claudia Graf;;660962.0;;54.0;29653.0;;8152.94;;6.15;16430.0
23645;991439;2020-02-04 14:36:52;pick item;Claudia Graf;885876.0;;iPad Air;54.0;29653.0;472.0;476.0;B;0.44;16580.0
23646;991439;2020-02-05 09:49:56;create package;Claudia Graf;;660976.0;;54.0;29653.0;;4988.95;;8.548;16621.0
23647;991439;2020-02-05 11:30:19;send package;Claudia Graf;;660976.0;;54.0;29653.0;;4988.95;;8.548;16643.0
23648;991439;2020-02-05 15:21:41;failed delivery;Claudia Graf;;660976.0;;54.0;29653.0;;4988.95;;8.548;16663.0
23649;991439;2020-02-05 16:28:01;package delivered;Claudia Graf;;660976.0;;54.0;29653.0;;4988.95;;8.548;16673.0
23650;991440;2020-01-22 18:05:03;place order;Gyunam Park;;;;55.0;27275.0;;263.99;;1.475;15761.0
23651;991440;2020-01-22 18:45:00;confirm order;Gyunam Park;;;;55.0;27275.0;;263.99;;1.475;15763.0
23652;991440;2020-01-23 10:49:42;pick item;Gyunam Park;885882.0;;Kindle Paperwhite;55.0;27275.0;271.0;129.0;B;0.495;15783.0
23653;991440;2020-01-23 16:00:43;pick item;Gyunam Park;885881.0;;Echo Show 8;55.0;27275.0;173.0;129.99;B;0.98;15828.0
23654;991440;2020-01-23 16:00:43;create package;Gyunam Park;;660932.0;;55.0;27275.0;;4327.95;;6.771;15829.0
23655;991440;2020-01-24 09:36:18;send package;Gyunam Park;;660932.0;;55.0;27275.0;;4327.95;;6.771;15863.0
23656;991440;2020-01-24 11:41:24;package delivered;Gyunam Park;;660932.0;;55.0;27275.0;;4327.95;;6.771;15884.0
23657;991440;2020-02-11 18:45:00;payment reminder;Gyunam Park;;;;55.0;27275.0;;263.99;;1.475;17106.0
23658;991440;2020-02-13 13:33:22;pay order;Gyunam Park;;;;55.0;27275.0;;263.99;;1.475;17285.0
23659;991441;2020-01-22 19:54:44;place order;Mahsa Bafrani;;;;58.0;35775.0;;3268.99;;3.18;15764.0
23660;991441;2020-01-23 12:02:01;pick item;Mahsa Bafrani;885883.0;;MacBook Pro;58.0;35775.0;208.0;2500.0;B;1.37;15795.0
23661;991441;2020-01-23 12:37:11;item out of stock;Mahsa Bafrani;885887.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;15799.0
23662;991441;2020-01-23 14:45:57;pick item;Mahsa Bafrani;885884.0;;iPad Air;58.0;35775.0;472.0;476.0;B;0.44;15818.0
23663;991441;2020-01-23 16:02:26;confirm order;Mahsa Bafrani;;;;58.0;35775.0;;3268.99;;3.18;15830.0
23664;991441;2020-01-24 11:30:22;reorder item;Mahsa Bafrani;885887.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;15883.0
23665;991441;2020-01-24 15:59:20;pick item;Mahsa Bafrani;885886.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;15930.0
23666;991441;2020-01-27 10:14:11;pick item;Mahsa Bafrani;885885.0;;Echo Dot;58.0;35775.0;369.0;29.99;B;0.38;15966.0
23667;991441;2020-01-27 15:35:40;create package;Mahsa Bafrani;;660944.0;;58.0;35775.0;;4593.91;;8.72;16020.0
23668;991441;2020-01-27 15:42:10;pick item;Mahsa Bafrani;885887.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;16021.0
23669;991441;2020-01-28 16:15:04;send package;Mahsa Bafrani;;660944.0;;58.0;35775.0;;4593.91;;8.72;16123.0
23670;991441;2020-01-29 16:12:30;package delivered;Mahsa Bafrani;;660944.0;;58.0;35775.0;;4593.91;;8.72;16219.0
23671;991441;2020-01-30 10:58:02;create package;Mahsa Bafrani;;660957.0;;58.0;35775.0;;3973.96;;5.671;16274.0
23672;991441;2020-01-30 20:16:50;send package;Mahsa Bafrani;;660957.0;;58.0;35775.0;;3973.96;;5.671;16352.0
23673;991441;2020-01-31 08:37:32;package delivered;Mahsa Bafrani;;660957.0;;58.0;35775.0;;3973.96;;5.671;16358.0
23674;991441;2020-02-12 16:02:26;payment reminder;Mahsa Bafrani;;;;58.0;35775.0;;3268.99;;3.18;17185.0
23675;991441;2020-02-13 15:56:36;pay order;Mahsa Bafrani;;;;58.0;35775.0;;3268.99;;3.18;17307.0
23676;991442;2020-01-22 23:29:03;place order;Junxiong Gao;;;;52.0;96270.0;;2900.97;;3.153;15766.0
23677;991442;2020-01-23 08:36:27;confirm order;Junxiong Gao;;;;52.0;96270.0;;2900.97;;3.153;15767.0
23678;991442;2020-01-23 15:49:48;pick item;Junxiong Gao;885889.0;;Fire Stick;52.0;96270.0;460.0;39.99;A;0.2;15826.0
23679;991442;2020-01-23 16:39:08;pick item;Junxiong Gao;885891.0;;Echo;52.0;96270.0;378.0;99.99;A;0.78;15836.0
23680;991442;2020-01-24 11:26:13;pick item;Junxiong Gao;885888.0;;Kindle;52.0;96270.0;255.0;79.99;A;0.483;15882.0
23681;991442;2020-01-24 13:30:11;pick item;Junxiong Gao;885892.0;;MacBook Air;52.0;96270.0;436.0;2200.0;A;1.25;15902.0
23682;991442;2020-01-24 14:44:46;create package;Junxiong Gao;;660937.0;;52.0;96270.0;;3668.96;;3.681;15914.0
23683;991442;2020-01-27 17:09:46;send package;Junxiong Gao;;660937.0;;52.0;96270.0;;3668.96;;3.681;16035.0
23684;991442;2020-01-28 09:38:17;package delivered;Junxiong Gao;;660937.0;;52.0;96270.0;;3668.96;;3.681;16062.0
23685;991442;2020-01-28 16:31:40;pick item;Junxiong Gao;885890.0;;iPad Air;52.0;96270.0;472.0;476.0;B;0.44;16125.0
23686;991442;2020-01-30 15:25:29;create package;Junxiong Gao;;660960.0;;52.0;96270.0;;1014.99;;1.6;16313.0
23687;991442;2020-01-30 15:33:56;send package;Junxiong Gao;;660960.0;;52.0;96270.0;;1014.99;;1.6;16315.0
23688;991442;2020-01-31 13:02:45;package delivered;Junxiong Gao;;660960.0;;52.0;96270.0;;1014.99;;1.6;16400.0
23689;991442;2020-02-12 08:36:27;payment reminder;Junxiong Gao;;;;52.0;96270.0;;2900.97;;3.153;17118.0
23690;991442;2020-02-14 10:12:05;pay order;Junxiong Gao;;;;52.0;96270.0;;2900.97;;3.153;17344.0
23691;991443;2020-01-23 09:26:26;place order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;1.826;15770.0
23692;991443;2020-01-23 14:31:16;confirm order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;1.826;15814.0
23693;991443;2020-01-24 11:42:52;item out of stock;Anahita Farhang Ghahfarokhi;885895.0;;Echo Dot;58.0;42513.0;369.0;29.99;B;0.38;15885.0
23694;991443;2020-01-24 15:10:55;pick item;Anahita Farhang Ghahfarokhi;885893.0;;Echo Plus;58.0;42513.0;122.0;149.99;B;1.28;15920.0
23695;991443;2020-01-27 12:58:19;create package;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;15996.0
23696;991443;2020-01-27 14:08:41;reorder item;Anahita Farhang Ghahfarokhi;885895.0;;Echo Dot;58.0;42513.0;369.0;29.99;B;0.38;16001.0
23697;991443;2020-01-28 09:51:35;send package;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;16067.0
23698;991443;2020-01-28 11:06:23;pick item;Anahita Farhang Ghahfarokhi;885894.0;;iPhone 11;58.0;42513.0;115.0;799.0;B;0.166;16080.0
23699;991443;2020-01-28 15:51:14;failed delivery;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;16118.0
23700;991443;2020-01-28 18:14:19;package delivered;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;16140.0
23701;991443;2020-01-30 12:14:21;create package;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16290.0
23702;991443;2020-01-31 11:58:57;send package;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16390.0
23703;991443;2020-01-31 17:30:00;package delivered;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16444.0
23704;991443;2020-02-12 14:31:16;payment reminder;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;1.826;17172.0
23705;991443;2020-02-18 11:07:50;pick item;Anahita Farhang Ghahfarokhi;885895.0;;Echo Dot;58.0;42513.0;369.0;29.99;B;0.38;17548.0
23706;991443;2020-02-18 15:32:44;pay order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;1.826;17586.0
23707;991443;2020-02-19 15:00:35;create package;Anahita Farhang Ghahfarokhi;;661035.0;;58.0;42513.0;;1423.98;;1.809;17664.0
23708;991443;2020-02-19 15:46:45;send package;Anahita Farhang Ghahfarokhi;;661035.0;;58.0;42513.0;;1423.98;;1.809;17668.0
23709;991443;2020-02-20 13:31:32;package delivered;Anahita Farhang Ghahfarokhi;;661035.0;;58.0;42513.0;;1423.98;;1.809;17732.0
23710;991444;2020-01-23 11:12:40;place order;Luis Santos;;;;48.0;37644.0;;1148.99;;2.095;15788.0
23711;991444;2020-01-23 17:02:27;pick item;Luis Santos;885896.0;;iPad mini;48.0;37644.0;131.0;449.0;C;0.28;15841.0
23712;991444;2020-01-23 17:55:03;pick item;Luis Santos;885899.0;;iPad Air;48.0;37644.0;472.0;476.0;B;0.44;15846.0
23713;991444;2020-01-24 09:42:57;confirm order;Luis Santos;;;;48.0;37644.0;;1148.99;;2.095;15864.0
23714;991444;2020-01-24 10:59:09;item out of stock;Luis Santos;885898.0;;Echo Show 5;48.0;37644.0;218.0;89.99;A;0.88;15878.0
23715;991444;2020-01-24 12:44:45;reorder item;Luis Santos;885898.0;;Echo Show 5;48.0;37644.0;218.0;89.99;A;0.88;15896.0
23716;991444;2020-01-24 15:45:29;create package;Luis Santos;;660939.0;;48.0;37644.0;;5052.0;;2.923;15928.0
23717;991444;2020-01-27 09:47:26;send package;Luis Santos;;660939.0;;48.0;37644.0;;5052.0;;2.923;15961.0
23718;991444;2020-01-27 12:57:23;package delivered;Luis Santos;;660939.0;;48.0;37644.0;;5052.0;;2.923;15994.0
23719;991444;2020-01-27 14:41:36;item out of stock;Luis Santos;885897.0;;Kindle Paperwhite;48.0;37644.0;271.0;129.0;B;0.495;16006.0
23720;991444;2020-01-28 12:13:31;reorder item;Luis Santos;885897.0;;Kindle Paperwhite;48.0;37644.0;271.0;129.0;B;0.495;16092.0
23721;991444;2020-02-03 14:24:45;pick item;Luis Santos;885897.0;;Kindle Paperwhite;48.0;37644.0;271.0;129.0;B;0.495;16493.0
23722;991444;2020-02-04 16:43:53;pick item;Luis Santos;885898.0;;Echo Show 5;48.0;37644.0;218.0;89.99;A;0.88;16596.0
23723;991444;2020-02-05 17:50:16;create package;Luis Santos;;660978.0;;48.0;37644.0;;5663.96;;5.941;16682.0
23724;991444;2020-02-06 11:52:05;send package;Luis Santos;;660978.0;;48.0;37644.0;;5663.96;;5.941;16735.0
23725;991444;2020-02-06 13:02:31;package delivered;Luis Santos;;660978.0;;48.0;37644.0;;5663.96;;5.941;16742.0
23726;991444;2020-02-10 14:20:22;pay order;Luis Santos;;;;48.0;37644.0;;1148.99;;2.095;16958.0
23727;991445;2020-01-23 12:45:07;place order;Christine Dobbert;;;;43.0;59702.0;;1063.95;;2.486;15801.0
23728;991445;2020-01-23 16:31:00;pick item;Christine Dobbert;885903.0;;iPhone 11;43.0;59702.0;115.0;799.0;B;0.166;15834.0
23729;991445;2020-01-24 09:56:05;pick item;Christine Dobbert;885904.0;;Echo Dot;43.0;59702.0;369.0;29.99;B;0.38;15867.0
23730;991445;2020-01-24 10:26:48;confirm order;Christine Dobbert;;;;43.0;59702.0;;1063.95;;2.486;15869.0
23731;991445;2020-01-24 14:52:38;pay order;Christine Dobbert;;;;43.0;59702.0;;1063.95;;2.486;15916.0
23732;991445;2020-01-24 15:31:37;pick item;Christine Dobbert;885901.0;;Echo Dot;43.0;59702.0;369.0;29.99;B;0.38;15923.0
23733;991445;2020-01-24 19:07:56;create package;Christine Dobbert;;660940.0;;43.0;59702.0;;6452.93;;6.327999999999999;15943.0
23734;991445;2020-01-27 09:50:56;pick item;Christine Dobbert;885900.0;;Echo Show 8;43.0;59702.0;173.0;129.99;B;0.98;15963.0
23735;991445;2020-01-27 10:51:53;send package;Christine Dobbert;;660940.0;;43.0;59702.0;;6452.93;;6.327999999999999;15973.0
23736;991445;2020-01-27 12:36:17;package delivered;Christine Dobbert;;660940.0;;43.0;59702.0;;6452.93;;6.327999999999999;15990.0
23737;991445;2020-01-27 15:35:40;pick item;Christine Dobbert;885905.0;;Fire Stick;43.0;59702.0;460.0;39.99;A;0.2;16019.0
23738;991445;2020-01-30 00:00:00;create package;Christine Dobbert;;660955.0;;43.0;59702.0;;1113.98;;1.943;16243.0
23739;991445;2020-01-30 09:10:28;send package;Christine Dobbert;;660955.0;;43.0;59702.0;;1113.98;;1.943;16250.0
23740;991445;2020-01-30 11:33:22;package delivered;Christine Dobbert;;660955.0;;43.0;59702.0;;1113.98;;1.943;16279.0
23741;991445;2020-01-31 18:00:11;pick item;Christine Dobbert;885902.0;;Echo Dot;43.0;59702.0;369.0;29.99;B;0.38;16447.0
23742;991445;2020-02-04 15:30:48;create package;Christine Dobbert;;660975.0;;43.0;59702.0;;4496.94;;6.89;16590.0
23743;991445;2020-02-04 18:01:23;send package;Christine Dobbert;;660975.0;;43.0;59702.0;;4496.94;;6.89;16605.0
23744;991445;2020-02-05 14:40:50;package delivered;Christine Dobbert;;660975.0;;43.0;59702.0;;4496.94;;6.89;16660.0
23745;991446;2020-01-23 14:50:01;place order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;3712.97;;4.072;15819.0
23746;991446;2020-01-23 14:59:27;item out of stock;Anahita Farhang Ghahfarokhi;885910.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;15822.0
23747;991446;2020-01-23 16:10:38;pick item;Anahita Farhang Ghahfarokhi;885909.0;;iPhone 8;58.0;42513.0;340.0;529.0;A;0.21;15832.0
23748;991446;2020-01-24 14:32:46;confirm order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;3712.97;;4.072;15910.0
23749;991446;2020-01-24 15:45:29;pick item;Anahita Farhang Ghahfarokhi;885907.0;;Echo;58.0;42513.0;378.0;99.99;A;0.78;15927.0
23750;991446;2020-01-27 12:58:19;create package;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;15996.0
23751;991446;2020-01-27 14:20:43;item out of stock;Anahita Farhang Ghahfarokhi;885911.0;;MacBook Air;58.0;42513.0;436.0;2200.0;A;1.25;16002.0
23752;991446;2020-01-27 17:36:41;reorder item;Anahita Farhang Ghahfarokhi;885910.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;16040.0
23753;991446;2020-01-28 09:42:57;reorder item;Anahita Farhang Ghahfarokhi;885911.0;;MacBook Air;58.0;42513.0;436.0;2200.0;A;1.25;16064.0
23754;991446;2020-01-28 09:51:35;send package;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;16067.0
23755;991446;2020-01-28 15:51:14;failed delivery;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;16118.0
23756;991446;2020-01-28 15:52:37;pick item;Anahita Farhang Ghahfarokhi;885908.0;;Echo Plus;58.0;42513.0;122.0;149.99;B;1.28;16119.0
23757;991446;2020-01-28 18:14:19;package delivered;Anahita Farhang Ghahfarokhi;;660942.0;;58.0;42513.0;;4785.98;;4.413;16140.0
23758;991446;2020-01-28 19:37:27;pick item;Anahita Farhang Ghahfarokhi;885906.0;;Echo Dot;58.0;42513.0;369.0;29.99;B;0.38;16144.0
23759;991446;2020-01-30 12:14:21;create package;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16290.0
23760;991446;2020-01-30 12:17:30;pick item;Anahita Farhang Ghahfarokhi;885910.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;16291.0
23761;991446;2020-01-31 11:58:57;send package;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16390.0
23762;991446;2020-01-31 17:30:00;package delivered;Anahita Farhang Ghahfarokhi;;660958.0;;58.0;42513.0;;2107.95;;4.632;16444.0
23763;991446;2020-01-31 20:12:05;pick item;Anahita Farhang Ghahfarokhi;885911.0;;MacBook Air;58.0;42513.0;436.0;2200.0;A;1.25;16451.0
23764;991446;2020-02-03 15:24:11;create package;Anahita Farhang Ghahfarokhi;;660971.0;;58.0;42513.0;;3428.0;;1.632;16510.0
23765;991446;2020-02-03 16:30:11;send package;Anahita Farhang Ghahfarokhi;;660971.0;;58.0;42513.0;;3428.0;;1.632;16522.0
23766;991446;2020-02-03 16:55:56;package delivered;Anahita Farhang Ghahfarokhi;;660971.0;;58.0;42513.0;;3428.0;;1.632;16529.0
23767;991446;2020-02-03 18:09:29;pay order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;3712.97;;4.072;16535.0
23768;991447;2020-01-23 16:59:50;place order;Mahsa Bafrani;;;;58.0;35775.0;;1462.93;;5.55;15840.0
23769;991447;2020-01-24 09:26:56;pick item;Mahsa Bafrani;885919.0;;Echo;58.0;35775.0;378.0;99.99;A;0.78;15860.0
23770;991447;2020-01-24 09:34:16;confirm order;Mahsa Bafrani;;;;58.0;35775.0;;1462.93;;5.55;15862.0
23771;991447;2020-01-24 14:44:46;pick item;Mahsa Bafrani;885917.0;;Echo Show 8;58.0;35775.0;173.0;129.99;B;0.98;15913.0
23772;991447;2020-01-27 09:02:26;pick item;Mahsa Bafrani;885912.0;;Kindle;58.0;35775.0;255.0;79.99;A;0.483;15955.0
23773;991447;2020-01-27 10:21:28;item out of stock;Mahsa Bafrani;885918.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;15968.0
23774;991447;2020-01-27 11:10:20;pay order;Mahsa Bafrani;;;;58.0;35775.0;;1462.93;;5.55;15975.0
23775;991447;2020-01-27 12:58:19;pick item;Mahsa Bafrani;885916.0;;iPhone X;58.0;35775.0;302.0;699.0;B;0.172;15995.0
23776;991447;2020-01-27 14:44:50;pick item;Mahsa Bafrani;885920.0;;Fire Stick;58.0;35775.0;460.0;39.99;A;0.2;16007.0
23777;991447;2020-01-27 15:06:25;pick item;Mahsa Bafrani;885915.0;;Echo Dot;58.0;35775.0;369.0;29.99;B;0.38;16012.0
23778;991447;2020-01-27 15:35:40;create package;Mahsa Bafrani;;660944.0;;58.0;35775.0;;4593.91;;8.72;16020.0
23779;991447;2020-01-28 11:59:05;pick item;Mahsa Bafrani;885913.0;;Echo Plus;58.0;35775.0;122.0;149.99;B;1.28;16090.0
23780;991447;2020-01-28 16:15:04;send package;Mahsa Bafrani;;660944.0;;58.0;35775.0;;4593.91;;8.72;16123.0
23781;991447;2020-01-29 16:12:30;package delivered;Mahsa Bafrani;;660944.0;;58.0;35775.0;;4593.91;;8.72;16219.0
23782;991447;2020-01-30 10:07:49;reorder item;Mahsa Bafrani;885918.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;16260.0
23783;991447;2020-01-30 10:58:02;create package;Mahsa Bafrani;;660957.0;;58.0;35775.0;;3973.96;;5.671;16274.0
23784;991447;2020-01-30 12:20:39;item out of stock;Mahsa Bafrani;885914.0;;Echo;58.0;35775.0;378.0;99.99;A;0.78;16294.0
23785;991447;2020-01-30 15:34:28;reorder item;Mahsa Bafrani;885914.0;;Echo;58.0;35775.0;378.0;99.99;A;0.78;16317.0
23786;991447;2020-01-30 20:16:50;send package;Mahsa Bafrani;;660957.0;;58.0;35775.0;;3973.96;;5.671;16352.0
23787;991447;2020-01-31 08:37:32;package delivered;Mahsa Bafrani;;660957.0;;58.0;35775.0;;3973.96;;5.671;16358.0
23788;991447;2020-02-04 16:43:59;pick item;Mahsa Bafrani;885918.0;;Kindle Paperwhite;58.0;35775.0;271.0;129.0;B;0.495;16597.0
23789;991447;2020-02-06 13:30:17;create package;Mahsa Bafrani;;660981.0;;58.0;35775.0;;8361.98;;6.712999999999999;16749.0
23790;991447;2020-02-06 16:56:16;send package;Mahsa Bafrani;;660981.0;;58.0;35775.0;;8361.98;;6.712999999999999;16787.0
23791;991447;2020-02-07 11:52:44;package delivered;Mahsa Bafrani;;660981.0;;58.0;35775.0;;8361.98;;6.712999999999999;16837.0
23792;991447;2020-02-19 17:42:22;pick item;Mahsa Bafrani;885914.0;;Echo;58.0;35775.0;378.0;99.99;A;0.78;17686.0
23793;991447;2020-02-19 18:11:12;create package;Mahsa Bafrani;;661037.0;;58.0;35775.0;;2259.94;;4.7780000000000005;17689.0
23794;991447;2020-02-20 16:02:43;send package;Mahsa Bafrani;;661037.0;;58.0;35775.0;;2259.94;;4.7780000000000005;17750.0
23795;991447;2020-02-20 16:09:13;package delivered;Mahsa Bafrani;;661037.0;;58.0;35775.0;;2259.94;;4.7780000000000005;17751.0
