;case:concept:name;time:timestamp;concept:name;customers;age;bankaccount;price;weight;EID
3263;660989;2020-02-10 16:22:13;package delivered;Lisa Mannel;51.0;44449.0;6390.94;7.617000000000001;16980.0
3264;660990;2020-02-07 16:07:26;create package;Christina Rensinghof;41.0;17020.0;918.97;3.05;16870.0
3265;660990;2020-02-10 14:40:27;send package;Christina Rensinghof;41.0;17020.0;918.97;3.05;16961.0
3266;660990;2020-02-11 08:43:19;package delivered;Christina Rensinghof;41.0;17020.0;918.97;3.05;17022.0
3267;660991;2020-02-07 17:18:54;create package;Junxiong Gao;52.0;96270.0;3087.96;4.704;16882.0
3268;660991;2020-02-10 09:16:54;send package;Junxiong Gao;52.0;96270.0;3087.96;4.704;16913.0
3269;660991;2020-02-11 10:42:55;failed delivery;Junxiong Gao;52.0;96270.0;3087.96;4.704;17039.0
3270;660991;2020-02-11 13:03:08;failed delivery;Junxiong Gao;52.0;96270.0;3087.96;4.704;17064.0
3271;660991;2020-02-11 17:22:53;package delivered;Junxiong Gao;52.0;96270.0;3087.96;4.704;17101.0
3272;660992;2020-02-07 21:43:32;create package;Luis Santos;48.0;37644.0;2597.95;3.1910000000000003;16897.0
3273;660992;2020-02-10 09:45:47;send package;Luis Santos;48.0;37644.0;2597.95;3.1910000000000003;16920.0
3274;660992;2020-02-11 09:26:47;failed delivery;Luis Santos;48.0;37644.0;2597.95;3.1910000000000003;17028.0
3275;660992;2020-02-11 17:16:02;failed delivery;Luis Santos;48.0;37644.0;2597.95;3.1910000000000003;17099.0
3276;660992;2020-02-12 08:31:36;failed delivery;Luis Santos;48.0;37644.0;2597.95;3.1910000000000003;17117.0
3277;660992;2020-02-12 08:57:45;package delivered;Luis Santos;48.0;37644.0;2597.95;3.1910000000000003;17119.0
3278;660993;2020-02-09 00:00:00;create package;Mahnaz Qafari;40.0;83924.0;119.98;1.26;16901.0
3279;660993;2020-02-10 13:57:17;send package;Mahnaz Qafari;40.0;83924.0;119.98;1.26;16956.0
3280;660993;2020-02-10 17:10:47;package delivered;Mahnaz Qafari;40.0;83924.0;119.98;1.26;16991.0
3281;660994;2020-02-10 10:36:25;create package;Kefang Ding;38.0;76896.0;717.98;1.465;16931.0
3282;660994;2020-02-10 15:46:29;send package;Kefang Ding;38.0;76896.0;717.98;1.465;16969.0
3283;660994;2020-02-10 19:08:40;package delivered;Kefang Ding;38.0;76896.0;717.98;1.465;17011.0
3284;660995;2020-02-10 11:49:36;create package;Mahsa Bafrani;58.0;35775.0;11393.96;9.024;16939.0
3285;660995;2020-02-10 17:04:55;send package;Mahsa Bafrani;58.0;35775.0;11393.96;9.024;16989.0
3286;660995;2020-02-12 09:49:10;failed delivery;Mahsa Bafrani;58.0;35775.0;11393.96;9.024;17128.0
3287;660995;2020-02-12 11:39:45;failed delivery;Mahsa Bafrani;58.0;35775.0;11393.96;9.024;17150.0
3288;660995;2020-02-12 17:01:25;package delivered;Mahsa Bafrani;58.0;35775.0;11393.96;9.024;17201.0
3289;660996;2020-02-10 16:07:03;create package;Claudia Graf;54.0;29653.0;1242.99;1.4680000000000002;16975.0
3290;660996;2020-02-11 08:26:42;send package;Claudia Graf;54.0;29653.0;1242.99;1.4680000000000002;17019.0
3291;660996;2020-02-12 10:24:07;package delivered;Claudia Graf;54.0;29653.0;1242.99;1.4680000000000002;17138.0
3292;660997;2020-02-10 16:51:54;create package;Tobias Brockhoff;30.0;69038.0;3474.96;3.939;16986.0
3293;660997;2020-02-11 12:20:02;send package;Tobias Brockhoff;30.0;69038.0;3474.96;3.939;17060.0
3294;660997;2020-02-11 13:57:12;package delivered;Tobias Brockhoff;30.0;69038.0;3474.96;3.939;17071.0
3295;660998;2020-02-10 18:40:09;create package;Mohammadreza Fani Sani;51.0;61801.0;4725.96;5.721;17010.0
3296;660998;2020-02-11 11:16:50;send package;Mohammadreza Fani Sani;51.0;61801.0;4725.96;5.721;17046.0
3297;660998;2020-02-11 11:50:08;package delivered;Mohammadreza Fani Sani;51.0;61801.0;4725.96;5.721;17058.0
3298;660999;2020-02-11 10:11:18;create package;Marco Pegoraro;50.0;91248.0;2755.98;3.387;17034.0
3299;660999;2020-02-11 11:29:09;send package;Marco Pegoraro;50.0;91248.0;2755.98;3.387;17048.0
3300;660999;2020-02-11 15:12:38;package delivered;Marco Pegoraro;50.0;91248.0;2755.98;3.387;17078.0
3301;661000;2020-02-11 12:43:04;create package;Gyunam Park;55.0;27275.0;3457.97;3.701;17062.0
3302;661000;2020-02-12 15:51:56;send package;Gyunam Park;55.0;27275.0;3457.97;3.701;17181.0
3303;661000;2020-02-13 10:35:40;failed delivery;Gyunam Park;55.0;27275.0;3457.97;3.701;17246.0
3304;661000;2020-02-13 12:55:10;failed delivery;Gyunam Park;55.0;27275.0;3457.97;3.701;17278.0
3305;661000;2020-02-13 15:16:07;failed delivery;Gyunam Park;55.0;27275.0;3457.97;3.701;17298.0
3306;661000;2020-02-13 17:52:02;failed delivery;Gyunam Park;55.0;27275.0;3457.97;3.701;17321.0
3307;661000;2020-02-14 15:55:12;package delivered;Gyunam Park;55.0;27275.0;3457.97;3.701;17389.0
3308;661001;2020-02-11 15:59:16;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2547.98;3.2310000000000003;17087.0
3309;661001;2020-02-12 10:08:51;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2547.98;3.2310000000000003;17130.0
3310;661001;2020-02-12 16:04:59;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2547.98;3.2310000000000003;17186.0
3311;661002;2020-02-11 16:54:24;create package;Lisa Mannel;51.0;44449.0;3105.97;3.119;17095.0
3312;661002;2020-02-12 09:06:32;send package;Lisa Mannel;51.0;44449.0;3105.97;3.119;17120.0
3313;661002;2020-02-12 16:09:14;failed delivery;Lisa Mannel;51.0;44449.0;3105.97;3.119;17191.0
3314;661002;2020-02-13 11:21:53;failed delivery;Lisa Mannel;51.0;44449.0;3105.97;3.119;17256.0
3315;661002;2020-02-13 11:24:19;package delivered;Lisa Mannel;51.0;44449.0;3105.97;3.119;17257.0
3316;661003;2020-02-11 21:22:23;create package;Christine Dobbert;43.0;59702.0;3177.96;5.68;17114.0
3317;661003;2020-02-12 12:02:30;send package;Christine Dobbert;43.0;59702.0;3177.96;5.68;17154.0
3318;661003;2020-02-13 09:10:38;failed delivery;Christine Dobbert;43.0;59702.0;3177.96;5.68;17232.0
3319;661003;2020-02-13 16:07:18;failed delivery;Christine Dobbert;43.0;59702.0;3177.96;5.68;17308.0
3320;661003;2020-02-14 09:42:46;failed delivery;Christine Dobbert;43.0;59702.0;3177.96;5.68;17339.0
3321;661003;2020-02-14 12:06:59;package delivered;Christine Dobbert;43.0;59702.0;3177.96;5.68;17372.0
3322;661004;2020-02-12 10:17:12;create package;Christina Rensinghof;41.0;17020.0;149.99;1.28;17133.0
3323;661004;2020-02-12 14:50:49;send package;Christina Rensinghof;41.0;17020.0;149.99;1.28;17175.0
3324;661004;2020-02-13 12:27:05;package delivered;Christina Rensinghof;41.0;17020.0;149.99;1.28;17271.0
3325;661005;2020-02-12 10:17:47;create package;Seran Uysal;40.0;69940.0;1918.94;5.888;17135.0
3326;661005;2020-02-13 11:53:48;send package;Seran Uysal;40.0;69940.0;1918.94;5.888;17264.0
3327;661005;2020-02-13 13:08:06;failed delivery;Seran Uysal;40.0;69940.0;1918.94;5.888;17279.0
3328;661005;2020-02-13 14:28:21;package delivered;Seran Uysal;40.0;69940.0;1918.94;5.888;17294.0
3329;661006;2020-02-12 12:07:22;create package;Mahnaz Qafari;40.0;83924.0;4319.97;4.894;17157.0
3330;661006;2020-02-12 16:08:17;send package;Mahnaz Qafari;40.0;83924.0;4319.97;4.894;17190.0
3331;661006;2020-02-12 18:47:23;package delivered;Mahnaz Qafari;40.0;83924.0;4319.97;4.894;17215.0
3332;661007;2020-02-12 16:06:25;create package;Junxiong Gao;52.0;96270.0;3436.97;3.977;17188.0
3333;661007;2020-02-13 12:02:17;send package;Junxiong Gao;52.0;96270.0;3436.97;3.977;17267.0
3334;661007;2020-02-14 10:41:41;package delivered;Junxiong Gao;52.0;96270.0;3436.97;3.977;17353.0
3335;661008;2020-02-12 17:20:30;create package;Mahsa Bafrani;58.0;35775.0;1095.94;5.34;17204.0
3336;661008;2020-02-13 16:54:41;send package;Mahsa Bafrani;58.0;35775.0;1095.94;5.34;17318.0
3337;661008;2020-02-14 10:27:33;package delivered;Mahsa Bafrani;58.0;35775.0;1095.94;5.34;17349.0
3338;661009;2020-02-12 18:44:43;create package;Wil van der Aalst;34.0;48846.0;529.0;0.21;17214.0
3339;661009;2020-02-12 19:57:02;send package;Wil van der Aalst;34.0;48846.0;529.0;0.21;17219.0
3340;661009;2020-02-13 12:24:13;package delivered;Wil van der Aalst;34.0;48846.0;529.0;0.21;17269.0
3341;661010;2020-02-12 21:02:13;create package;Tobias Brockhoff;30.0;69038.0;887.98;2.465;17221.0
3342;661010;2020-02-13 11:13:23;send package;Tobias Brockhoff;30.0;69038.0;887.98;2.465;17252.0
3343;661010;2020-02-13 12:29:32;package delivered;Tobias Brockhoff;30.0;69038.0;887.98;2.465;17274.0
3344;661011;2020-02-13 09:15:10;create package;Mohammadreza Fani Sani;51.0;61801.0;3552.94;8.032;17235.0
3345;661011;2020-02-14 08:44:46;send package;Mohammadreza Fani Sani;51.0;61801.0;3552.94;8.032;17336.0
3346;661011;2020-02-14 12:05:12;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3552.94;8.032;17370.0
3347;661012;2020-02-13 11:37:02;create package;Claudia Graf;54.0;29653.0;6708.96;4.942;17263.0
3348;661012;2020-02-14 10:04:52;send package;Claudia Graf;54.0;29653.0;6708.96;4.942;17343.0
3349;661012;2020-02-14 10:53:38;package delivered;Claudia Graf;54.0;29653.0;6708.96;4.942;17354.0
3350;661013;2020-02-13 14:23:00;create package;Marco Pegoraro;50.0;91248.0;3707.97;5.1770000000000005;17292.0
3351;661013;2020-02-13 15:38:29;send package;Marco Pegoraro;50.0;91248.0;3707.97;5.1770000000000005;17303.0
3352;661013;2020-02-13 16:46:37;package delivered;Marco Pegoraro;50.0;91248.0;3707.97;5.1770000000000005;17315.0
3353;661014;2020-02-13 16:33:04;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1887.99;1.535;17314.0
3354;661014;2020-02-14 11:15:32;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1887.99;1.535;17359.0
3355;661014;2020-02-17 14:46:11;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;1887.99;1.535;17473.0
3356;661014;2020-02-18 12:12:33;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;1887.99;1.535;17556.0
3357;661015;2020-02-13 21:28:25;create package;Christine Dobbert;43.0;59702.0;7200.95;7.9529999999999985;17326.0
3358;661015;2020-02-17 08:48:07;send package;Christine Dobbert;43.0;59702.0;7200.95;7.9529999999999985;17418.0
3359;661015;2020-02-17 10:34:36;package delivered;Christine Dobbert;43.0;59702.0;7200.95;7.9529999999999985;17435.0
3360;661016;2020-02-14 00:00:00;create package;Seran Uysal;40.0;69940.0;2306.98;1.238;17330.0
3361;661016;2020-02-14 11:11:50;send package;Seran Uysal;40.0;69940.0;2306.98;1.238;17358.0
3362;661016;2020-02-14 15:56:11;package delivered;Seran Uysal;40.0;69940.0;2306.98;1.238;17390.0
3363;661017;2020-02-14 16:15:59;create package;Mahnaz Qafari;40.0;83924.0;7826.95;8.501;17394.0
3364;661017;2020-02-17 12:00:54;send package;Mahnaz Qafari;40.0;83924.0;7826.95;8.501;17450.0
3365;661017;2020-02-18 14:17:05;package delivered;Mahnaz Qafari;40.0;83924.0;7826.95;8.501;17568.0
3366;661018;2020-02-17 09:25:15;create package;Lisa Mannel;51.0;44449.0;4075.0;2.293;17423.0
3367;661018;2020-02-17 09:30:46;send package;Lisa Mannel;51.0;44449.0;4075.0;2.293;17424.0
3368;661018;2020-02-17 09:59:41;package delivered;Lisa Mannel;51.0;44449.0;4075.0;2.293;17428.0
3369;661019;2020-02-17 10:19:32;create package;Junxiong Gao;52.0;96270.0;2163.98;2.438;17432.0
3370;661019;2020-02-17 12:43:15;send package;Junxiong Gao;52.0;96270.0;2163.98;2.438;17459.0
3371;661019;2020-02-17 16:14:50;package delivered;Junxiong Gao;52.0;96270.0;2163.98;2.438;17489.0
3372;661020;2020-02-17 11:08:59;create package;Kefang Ding;38.0;76896.0;5524.97;3.954;17443.0
3373;661020;2020-02-17 11:18:51;send package;Kefang Ding;38.0;76896.0;5524.97;3.954;17444.0
3374;661020;2020-02-18 09:36:13;package delivered;Kefang Ding;38.0;76896.0;5524.97;3.954;17529.0
3375;661021;2020-02-17 14:11:54;create package;Majid Rafiei;46.0;74370.0;2329.0;1.745;17468.0
3376;661021;2020-02-18 10:31:00;send package;Majid Rafiei;46.0;74370.0;2329.0;1.745;17541.0
3377;661021;2020-02-18 14:25:14;failed delivery;Majid Rafiei;46.0;74370.0;2329.0;1.745;17570.0
3378;661021;2020-02-18 17:00:47;package delivered;Majid Rafiei;46.0;74370.0;2329.0;1.745;17601.0
3379;661022;2020-02-17 14:25:36;create package;Tobias Brockhoff;30.0;69038.0;1141.98;1.94;17471.0
3380;661022;2020-02-17 17:54:12;send package;Tobias Brockhoff;30.0;69038.0;1141.98;1.94;17503.0
3381;661022;2020-02-17 19:33:42;package delivered;Tobias Brockhoff;30.0;69038.0;1141.98;1.94;17515.0
3382;661023;2020-02-17 15:13:10;create package;Mahsa Bafrani;58.0;35775.0;4212.98;3.589;17481.0
3383;661023;2020-02-17 15:38:17;send package;Mahsa Bafrani;58.0;35775.0;4212.98;3.589;17486.0
3384;661023;2020-02-18 15:24:47;failed delivery;Mahsa Bafrani;58.0;35775.0;4212.98;3.589;17583.0
3385;661023;2020-02-19 09:11:54;package delivered;Mahsa Bafrani;58.0;35775.0;4212.98;3.589;17627.0
3386;661024;2020-02-17 16:21:06;create package;Mohammadreza Fani Sani;51.0;61801.0;1187.95;4.525;17491.0
3387;661024;2020-02-18 08:30:40;send package;Mohammadreza Fani Sani;51.0;61801.0;1187.95;4.525;17522.0
3388;661024;2020-02-18 15:58:15;package delivered;Mohammadreza Fani Sani;51.0;61801.0;1187.95;4.525;17591.0
3389;661025;2020-02-17 18:06:57;create package;Wil van der Aalst;34.0;48846.0;1775.98;3.728;17505.0
3390;661025;2020-02-18 08:48:58;send package;Wil van der Aalst;34.0;48846.0;1775.98;3.728;17524.0
3391;661025;2020-02-18 14:14:20;package delivered;Wil van der Aalst;34.0;48846.0;1775.98;3.728;17567.0
3392;661026;2020-02-17 20:20:56;create package;Claudia Graf;54.0;29653.0;2174.95;5.662000000000001;17518.0
3393;661026;2020-02-18 22:19:27;send package;Claudia Graf;54.0;29653.0;2174.95;5.662000000000001;17619.0
3394;661026;2020-02-19 12:03:59;package delivered;Claudia Graf;54.0;29653.0;2174.95;5.662000000000001;17646.0
3395;661027;2020-02-18 11:09:27;create package;Marco Pegoraro;50.0;91248.0;3458.98;2.699;17550.0
3396;661027;2020-02-18 16:18:56;send package;Marco Pegoraro;50.0;91248.0;3458.98;2.699;17595.0
3397;661027;2020-02-19 09:39:41;failed delivery;Marco Pegoraro;50.0;91248.0;3458.98;2.699;17629.0
3398;661027;2020-02-20 11:17:23;package delivered;Marco Pegoraro;50.0;91248.0;3458.98;2.699;17717.0
3399;661028;2020-02-18 12:22:01;create package;Christine Dobbert;43.0;59702.0;4982.99;2.407;17558.0
3400;661028;2020-02-18 15:16:27;send package;Christine Dobbert;43.0;59702.0;4982.99;2.407;17581.0
3401;661028;2020-02-19 14:47:20;package delivered;Christine Dobbert;43.0;59702.0;4982.99;2.407;17659.0
3402;661029;2020-02-18 14:28:02;create package;Seran Uysal;40.0;69940.0;4986.98;3.551;17572.0
3403;661029;2020-02-19 13:20:45;send package;Seran Uysal;40.0;69940.0;4986.98;3.551;17654.0
3404;661029;2020-02-20 09:26:46;failed delivery;Seran Uysal;40.0;69940.0;4986.98;3.551;17706.0
3405;661029;2020-02-20 12:38:42;package delivered;Seran Uysal;40.0;69940.0;4986.98;3.551;17728.0
3406;661030;2020-02-18 15:15:59;create package;Christina Rensinghof;41.0;17020.0;1852.0;1.956;17580.0
3407;661030;2020-02-18 17:18:15;send package;Christina Rensinghof;41.0;17020.0;1852.0;1.956;17604.0
3408;661030;2020-02-19 11:11:49;package delivered;Christina Rensinghof;41.0;17020.0;1852.0;1.956;17641.0
3409;661031;2020-02-18 16:29:46;create package;Mahnaz Qafari;40.0;83924.0;5179.98;4.003;17597.0
3410;661031;2020-02-19 14:49:53;send package;Mahnaz Qafari;40.0;83924.0;5179.98;4.003;17662.0
3411;661031;2020-02-20 11:05:31;package delivered;Mahnaz Qafari;40.0;83924.0;5179.98;4.003;17713.0
3412;661032;2020-02-18 17:39:08;create package;Junxiong Gao;52.0;96270.0;1034.98;1.5830000000000002;17607.0
3413;661032;2020-02-19 10:22:40;send package;Junxiong Gao;52.0;96270.0;1034.98;1.5830000000000002;17634.0
3414;661032;2020-02-19 10:33:36;package delivered;Junxiong Gao;52.0;96270.0;1034.98;1.5830000000000002;17637.0
3415;661033;2020-02-18 18:40:54;create package;Kefang Ding;38.0;76896.0;3974.0;1.3019999999999998;17614.0
3416;661033;2020-02-19 09:04:42;send package;Kefang Ding;38.0;76896.0;3974.0;1.3019999999999998;17625.0
3417;661033;2020-02-19 09:06:50;package delivered;Kefang Ding;38.0;76896.0;3974.0;1.3019999999999998;17626.0
3418;661034;2020-02-19 00:00:00;create package;Gyunam Park;55.0;27275.0;3344.96;3.674;17621.0
3419;661034;2020-02-19 10:02:00;send package;Gyunam Park;55.0;27275.0;3344.96;3.674;17631.0
3420;661034;2020-02-19 14:48:24;package delivered;Gyunam Park;55.0;27275.0;3344.96;3.674;17660.0
3421;661035;2020-02-19 15:00:35;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1423.98;1.809;17664.0
3422;661035;2020-02-19 15:46:45;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1423.98;1.809;17668.0
3423;661035;2020-02-20 13:31:32;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;1423.98;1.809;17732.0
3424;661036;2020-02-19 16:27:35;create package;Tobias Brockhoff;30.0;69038.0;2365.97;2.6060000000000003;17673.0
3425;661036;2020-02-20 15:37:25;send package;Tobias Brockhoff;30.0;69038.0;2365.97;2.6060000000000003;17747.0
3426;661036;2020-02-21 12:07:16;package delivered;Tobias Brockhoff;30.0;69038.0;2365.97;2.6060000000000003;17809.0
3427;661037;2020-02-19 18:11:12;create package;Mahsa Bafrani;58.0;35775.0;2259.94;4.7780000000000005;17689.0
3428;661037;2020-02-20 16:02:43;send package;Mahsa Bafrani;58.0;35775.0;2259.94;4.7780000000000005;17750.0
3429;661037;2020-02-20 16:09:13;package delivered;Mahsa Bafrani;58.0;35775.0;2259.94;4.7780000000000005;17751.0
3430;661038;2020-02-20 11:40:38;create package;Luis Santos;48.0;37644.0;1548.0;0.763;17720.0
3431;661038;2020-02-20 15:43:18;send package;Luis Santos;48.0;37644.0;1548.0;0.763;17748.0
3432;661038;2020-02-21 11:14:55;package delivered;Luis Santos;48.0;37644.0;1548.0;0.763;17796.0
3433;661039;2020-02-20 12:21:50;create package;Mohammadreza Fani Sani;51.0;61801.0;4982.95;7.871;17727.0
3434;661039;2020-02-20 17:39:04;send package;Mohammadreza Fani Sani;51.0;61801.0;4982.95;7.871;17767.0
3435;661039;2020-02-21 10:37:09;package delivered;Mohammadreza Fani Sani;51.0;61801.0;4982.95;7.871;17793.0
3436;661040;2020-02-20 17:09:34;create package;Lisa Mannel;51.0;44449.0;1034.95;4.383;17763.0
3437;661040;2020-02-21 11:39:48;send package;Lisa Mannel;51.0;44449.0;1034.95;4.383;17801.0
3438;661040;2020-02-21 11:44:29;package delivered;Lisa Mannel;51.0;44449.0;1034.95;4.383;17802.0
3439;661041;2020-02-21 08:59:37;create package;Majid Rafiei;46.0;74370.0;3705.0;1.5419999999999998;17777.0
3440;661041;2020-02-21 15:18:46;send package;Majid Rafiei;46.0;74370.0;3705.0;1.5419999999999998;17822.0
3441;661041;2020-02-21 16:54:57;failed delivery;Majid Rafiei;46.0;74370.0;3705.0;1.5419999999999998;17834.0
3442;661041;2020-02-21 20:15:32;failed delivery;Majid Rafiei;46.0;74370.0;3705.0;1.5419999999999998;17846.0
3443;661041;2020-02-24 16:06:13;package delivered;Majid Rafiei;46.0;74370.0;3705.0;1.5419999999999998;17915.0
3444;661042;2020-02-21 10:29:21;create package;Claudia Graf;54.0;29653.0;3138.98;3.31;17792.0
3445;661042;2020-02-21 11:45:28;send package;Claudia Graf;54.0;29653.0;3138.98;3.31;17804.0
3446;661042;2020-02-21 15:49:04;failed delivery;Claudia Graf;54.0;29653.0;3138.98;3.31;17825.0
3447;661042;2020-02-24 12:13:28;package delivered;Claudia Graf;54.0;29653.0;3138.98;3.31;17889.0
3448;661043;2020-02-21 11:45:57;create package;Marco Pegoraro;50.0;91248.0;799.0;0.166;17806.0
3449;661043;2020-02-24 13:23:15;send package;Marco Pegoraro;50.0;91248.0;799.0;0.166;17897.0
3450;661043;2020-02-24 15:23:59;package delivered;Marco Pegoraro;50.0;91248.0;799.0;0.166;17910.0
3451;661044;2020-02-21 11:57:16;create package;Christine Dobbert;43.0;59702.0;9901.0;4.295;17808.0
3452;661044;2020-02-24 11:35:44;send package;Christine Dobbert;43.0;59702.0;9901.0;4.295;17879.0
3453;661044;2020-02-24 15:24:16;package delivered;Christine Dobbert;43.0;59702.0;9901.0;4.295;17911.0
3454;661045;2020-02-21 16:38:04;create package;Seran Uysal;40.0;69940.0;2794.99;2.513;17832.0
3455;661045;2020-02-25 09:46:34;send package;Seran Uysal;40.0;69940.0;2794.99;2.513;17953.0
3456;661045;2020-02-25 14:49:35;package delivered;Seran Uysal;40.0;69940.0;2794.99;2.513;17997.0
3457;661046;2020-02-21 17:14:19;create package;Christina Rensinghof;41.0;17020.0;1577.94;3.852;17837.0
3458;661046;2020-02-24 13:19:10;send package;Christina Rensinghof;41.0;17020.0;1577.94;3.852;17896.0
3459;661046;2020-02-24 16:18:13;package delivered;Christina Rensinghof;41.0;17020.0;1577.94;3.852;17919.0
3460;661047;2020-02-24 00:00:00;create package;Mahnaz Qafari;40.0;83924.0;2362.98;2.541;17853.0
3461;661047;2020-02-24 14:12:54;send package;Mahnaz Qafari;40.0;83924.0;2362.98;2.541;17903.0
3462;661047;2020-02-25 16:55:31;package delivered;Mahnaz Qafari;40.0;83924.0;2362.98;2.541;18014.0
3463;661048;2020-02-24 11:24:10;create package;Gyunam Park;55.0;27275.0;2749.97;3.01;17876.0
3464;661048;2020-02-24 13:52:48;send package;Gyunam Park;55.0;27275.0;2749.97;3.01;17901.0
3465;661048;2020-02-25 11:49:59;package delivered;Gyunam Park;55.0;27275.0;2749.97;3.01;17974.0
3466;661049;2020-02-24 11:46:04;create package;Kefang Ding;38.0;76896.0;3937.98;2.408;17883.0
3467;661049;2020-02-25 10:30:33;send package;Kefang Ding;38.0;76896.0;3937.98;2.408;17963.0
3468;661049;2020-02-25 13:16:46;package delivered;Kefang Ding;38.0;76896.0;3937.98;2.408;17981.0
3469;661050;2020-02-24 13:45:30;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1424.97;2.852;17900.0
3470;661050;2020-02-24 18:31:05;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;1424.97;2.852;17934.0
3471;661050;2020-02-25 08:42:40;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;1424.97;2.852;17941.0
3472;661051;2020-02-24 16:28:09;create package;Tobias Brockhoff;30.0;69038.0;6110.96;5.518;17922.0
3473;661051;2020-02-25 11:28:12;send package;Tobias Brockhoff;30.0;69038.0;6110.96;5.518;17971.0
3474;661051;2020-02-25 14:21:23;package delivered;Tobias Brockhoff;30.0;69038.0;6110.96;5.518;17994.0
3475;661052;2020-02-25 09:34:59;create package;Junxiong Gao;52.0;96270.0;1612.98;1.953;17948.0
3476;661052;2020-02-25 10:47:22;send package;Junxiong Gao;52.0;96270.0;1612.98;1.953;17966.0
3477;661052;2020-02-25 17:23:32;package delivered;Junxiong Gao;52.0;96270.0;1612.98;1.953;18025.0
3478;661053;2020-02-25 10:23:47;create package;Wil van der Aalst;34.0;48846.0;4082.92;10.004;17961.0
3479;661053;2020-02-25 13:04:05;send package;Wil van der Aalst;34.0;48846.0;4082.92;10.004;17980.0
3480;661053;2020-02-26 10:17:01;package delivered;Wil van der Aalst;34.0;48846.0;4082.92;10.004;18055.0
3481;661054;2020-02-25 14:10:56;create package;Mohammadreza Fani Sani;51.0;61801.0;349.98;2.76;17993.0
3482;661054;2020-02-26 09:13:43;send package;Mohammadreza Fani Sani;51.0;61801.0;349.98;2.76;18044.0
3483;661054;2020-02-26 14:06:07;package delivered;Mohammadreza Fani Sani;51.0;61801.0;349.98;2.76;18082.0
3484;661055;2020-02-25 14:52:40;create package;Mahsa Bafrani;58.0;35775.0;4197.99;3.385;17999.0
3485;661055;2020-02-25 18:43:35;send package;Mahsa Bafrani;58.0;35775.0;4197.99;3.385;18031.0
3486;661055;2020-02-25 18:52:05;package delivered;Mahsa Bafrani;58.0;35775.0;4197.99;3.385;18032.0
3487;661056;2020-02-25 16:33:20;create package;Lisa Mannel;51.0;44449.0;9122.96;7.292999999999998;18011.0
3488;661056;2020-02-26 15:46:48;send package;Lisa Mannel;51.0;44449.0;9122.96;7.292999999999998;18097.0
3489;661056;2020-02-26 18:18:45;package delivered;Lisa Mannel;51.0;44449.0;9122.96;7.292999999999998;18118.0
3490;661057;2020-02-25 19:45:07;create package;Claudia Graf;54.0;29653.0;838.99;0.366;18036.0
3491;661057;2020-02-26 15:58:40;send package;Claudia Graf;54.0;29653.0;838.99;0.366;18099.0
3492;661057;2020-02-27 15:43:47;package delivered;Claudia Graf;54.0;29653.0;838.99;0.366;18187.0
3493;661058;2020-02-26 09:11:18;create package;Christine Dobbert;43.0;59702.0;1097.98;1.15;18043.0
3494;661058;2020-02-26 11:56:52;send package;Christine Dobbert;43.0;59702.0;1097.98;1.15;18071.0
3495;661058;2020-02-27 14:10:29;package delivered;Christine Dobbert;43.0;59702.0;1097.98;1.15;18165.0
3496;661059;2020-02-26 10:08:28;create package;Christina Rensinghof;41.0;17020.0;5703.99;3.715;18053.0
3497;661059;2020-02-26 10:49:01;send package;Christina Rensinghof;41.0;17020.0;5703.99;3.715;18063.0
3498;661059;2020-02-26 12:34:22;package delivered;Christina Rensinghof;41.0;17020.0;5703.99;3.715;18075.0
3499;661060;2020-02-26 14:59:18;create package;Majid Rafiei;46.0;74370.0;7511.95;6.292999999999998;18088.0
3500;661060;2020-02-26 17:11:46;send package;Majid Rafiei;46.0;74370.0;7511.95;6.292999999999998;18109.0
3501;661060;2020-02-27 09:50:16;package delivered;Majid Rafiei;46.0;74370.0;7511.95;6.292999999999998;18136.0
3502;661061;2020-02-26 17:44:00;create package;Mahnaz Qafari;40.0;83924.0;3919.96;4.673;18117.0
3503;661061;2020-02-26 19:00:52;send package;Mahnaz Qafari;40.0;83924.0;3919.96;4.673;18123.0
3504;661061;2020-02-27 08:13:24;failed delivery;Mahnaz Qafari;40.0;83924.0;3919.96;4.673;18128.0
3505;661061;2020-02-27 13:46:03;package delivered;Mahnaz Qafari;40.0;83924.0;3919.96;4.673;18163.0
3506;661062;2020-02-27 10:12:44;create package;Kefang Ding;38.0;76896.0;5097.91;9.768;18143.0
3507;661062;2020-02-28 10:38:44;send package;Kefang Ding;38.0;76896.0;5097.91;9.768;18230.0
3508;661062;2020-02-28 17:34:05;failed delivery;Kefang Ding;38.0;76896.0;5097.91;9.768;18280.0
